,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,last_trip,churn,King's Landing,Winterfell,iPhone
31321,5.12,4.3,5.0,1.25,Astapor,2014-01-22,iPhone,2014-01-21,66.7,3,0,100.0,2014-01-22,1,0,0,1
31322,4.35,5.0,4.8,1.0,Winterfell,2014-05-17,Android,2014-01-30,0.0,1,0,71.4,2014-05-17,1,0,1,0
31323,1.96,5.0,5.0,1.0,Winterfell,2014-05-20,iPhone,2014-01-06,0.0,0,0,50.0,2014-05-20,1,0,1,1
31324,0.69,5.0,5.0,1.0,Winterfell,2014-01-18,iPhone,2014-01-18,0.0,1,1,0.0,2014-01-18,1,0,1,1
31325,4.54,5.0,5.0,1.63,Winterfell,2014-02-16,iPhone,2014-01-18,50.0,2,0,0.0,2014-02-16,1,0,1,1
31327,4.71,5.0,5.0,1.06,Winterfell,2014-02-01,iPhone,2014-01-31,25.0,4,0,75.0,2014-02-01,1,0,1,1
31329,3.26,5.0,5.0,1.05,Astapor,2014-05-07,iPhone,2014-01-12,20.0,0,1,60.0,2014-05-07,1,0,0,1
31330,17.95,5.0,4.0,1.0,Winterfell,2014-01-07,Android,2014-01-06,0.0,1,0,100.0,2014-01-07,1,0,1,0
31332,4.39,5.0,4.7,1.22,Winterfell,2014-03-27,Android,2014-01-18,22.2,4,0,100.0,2014-03-27,1,0,1,0
31334,7.26,5.0,5.0,1.0,Winterfell,2014-05-25,iPhone,2014-01-28,0.0,0,0,80.0,2014-05-25,1,0,1,1
31335,1.32,4.8,4.0,1.15,Astapor,2014-02-07,iPhone,2014-01-03,20.0,0,0,100.0,2014-02-07,1,0,0,1
31336,1.6,5.0,5.0,1.0,Astapor,2014-03-21,iPhone,2014-01-31,0.0,0,1,100.0,2014-03-21,1,0,0,1
31337,10.0,5.0,1.0,1.0,Winterfell,2014-04-06,iPhone,2014-01-14,0.0,1,1,50.0,2014-04-06,1,0,1,1
31338,2.31,4.9,4.3,1.0,Astapor,2014-06-19,iPhone,2014-01-29,0.0,3,0,100.0,2014-06-19,0,0,0,1
31340,7.06,5.0,4.0,1.0,Astapor,2014-01-10,Android,2014-01-01,0.0,2,0,100.0,2014-01-10,1,0,0,0
31341,12.4,5.0,5.0,1.0,Winterfell,2014-01-12,iPhone,2014-01-10,0.0,2,0,0.0,2014-01-12,1,0,1,1
31342,9.03,5.0,5.0,1.0,Winterfell,2014-02-18,iPhone,2014-01-23,0.0,2,1,100.0,2014-02-18,1,0,1,1
31343,3.7,5.0,4.7,1.0,King's Landing,2014-04-25,iPhone,2014-01-23,0.0,3,0,100.0,2014-04-25,1,1,0,1
31347,3.82,5.0,5.0,1.0,King's Landing,2014-01-04,Android,2014-01-02,0.0,1,1,0.0,2014-01-04,1,1,0,0
31348,3.4,4.0,4.7,1.0,Astapor,2014-04-16,iPhone,2014-01-31,0.0,0,0,33.3,2014-04-16,1,0,0,1
31352,1.92,4.5,5.0,1.0,Winterfell,2014-05-04,iPhone,2014-01-02,0.0,1,0,75.0,2014-05-04,1,0,1,1
31355,8.35,5.0,5.0,1.5,Astapor,2014-01-19,iPhone,2014-01-18,100.0,1,0,0.0,2014-01-19,1,0,0,1
31356,4.26,5.0,3.9,1.0,Astapor,2014-04-08,iPhone,2014-01-08,0.0,4,1,75.0,2014-04-08,1,0,0,1
31357,0.0,5.0,5.0,1.0,Winterfell,2014-01-25,iPhone,2014-01-24,0.0,1,0,100.0,2014-01-25,1,0,1,1
31358,5.26,4.8,5.0,1.0,Winterfell,2014-05-11,Android,2014-01-29,0.0,0,0,25.0,2014-05-11,1,0,1,0
31359,3.26,5.0,4.4,1.31,Winterfell,2014-05-09,Android,2014-01-30,33.3,6,1,100.0,2014-05-09,1,0,1,0
31361,10.95,5.0,5.0,1.0,Winterfell,2014-01-26,Android,2014-01-25,0.0,1,0,0.0,2014-01-26,1,0,1,0
31362,24.16,5.0,5.0,1.0,Winterfell,2014-05-23,Android,2014-01-16,0.0,0,1,100.0,2014-05-23,1,0,1,0
31363,11.3,4.5,5.0,1.0,Winterfell,2014-01-13,iPhone,2014-01-13,0.0,2,0,100.0,2014-01-13,1,0,1,1
31364,3.92,5.0,3.3,1.0,Astapor,2014-01-30,Android,2014-01-24,0.0,3,1,100.0,2014-01-30,1,0,0,0
31368,4.39,5.0,5.0,1.0,Winterfell,2014-01-03,iPhone,2014-01-02,0.0,1,0,100.0,2014-01-03,1,0,1,1
31370,1.82,4.7,4.3,1.46,Winterfell,2014-04-16,Android,2014-01-30,23.1,5,1,69.2,2014-04-16,1,0,1,0
31373,2.81,4.8,5.0,1.0,Astapor,2014-05-08,Android,2014-01-25,0.0,1,0,40.0,2014-05-08,1,0,0,0
31374,5.33,5.0,5.0,1.0,Astapor,2014-01-03,iPhone,2014-01-02,0.0,1,1,100.0,2014-01-03,1,0,0,1
31375,9.76,5.0,4.5,1.0,Astapor,2014-02-24,Android,2014-01-31,0.0,2,1,100.0,2014-02-24,1,0,0,0
31376,1.65,5.0,4.0,1.0,Astapor,2014-01-20,iPhone,2014-01-17,0.0,1,0,0.0,2014-01-20,1,0,0,1
31379,2.93,1.0,4.0,1.0,Astapor,2014-03-14,iPhone,2014-01-12,0.0,0,0,100.0,2014-03-14,1,0,0,1
31380,1.59,5.0,4.8,1.0,Astapor,2014-01-15,iPhone,2014-01-13,0.0,5,0,100.0,2014-01-15,1,0,0,1
31381,2.62,5.0,4.3,1.0,Winterfell,2014-07-01,iPhone,2014-01-25,0.0,1,0,100.0,2014-07-01,0,0,1,1
31382,23.5,5.0,5.0,1.0,Astapor,2014-02-05,iPhone,2014-01-23,0.0,3,0,100.0,2014-02-05,1,0,0,1
31384,2.08,5.0,5.0,2.63,Winterfell,2014-06-29,iPhone,2014-01-10,50.0,0,1,0.0,2014-06-29,0,0,1,1
31387,4.82,5.0,5.0,1.0,King's Landing,2014-04-24,Android,2014-01-30,0.0,2,0,66.7,2014-04-24,1,1,0,0
31389,4.4,5.0,5.0,1.13,Astapor,2014-06-09,iPhone,2014-01-31,16.7,3,0,50.0,2014-06-09,0,0,0,1
31391,7.94,5.0,5.0,1.0,Astapor,2014-03-27,Android,2014-01-07,0.0,0,1,66.7,2014-03-27,1,0,0,0
31392,2.53,4.7,5.0,1.0,Astapor,2014-06-22,iPhone,2014-01-02,0.0,0,0,57.1,2014-06-22,0,0,0,1
31393,3.36,4.0,5.0,1.0,Astapor,2014-05-21,iPhone,2014-01-20,0.0,0,0,50.0,2014-05-21,1,0,0,1
31395,10.19,5.0,4.0,1.0,King's Landing,2014-01-30,iPhone,2014-01-29,0.0,2,0,100.0,2014-01-30,1,1,0,1
31401,0.53,5.0,5.0,1.75,King's Landing,2014-04-27,Android,2014-01-15,100.0,0,0,0.0,2014-04-27,1,1,0,0
31402,5.45,5.0,5.0,1.0,Astapor,2014-04-27,iPhone,2014-01-05,0.0,0,0,33.3,2014-04-27,1,0,0,1
31404,1.12,5.0,4.7,1.0,Winterfell,2014-07-01,iPhone,2014-01-06,0.0,1,1,66.7,2014-07-01,0,0,1,1
31405,1.67,5.0,5.0,2.5,Winterfell,2014-01-13,Android,2014-01-12,100.0,1,0,0.0,2014-01-13,1,0,1,0
31408,1.34,3.5,5.0,1.0,Winterfell,2014-02-01,iPhone,2014-01-31,0.0,2,0,50.0,2014-02-01,1,0,1,1
31410,5.43,4.5,4.3,1.11,Astapor,2014-06-27,Android,2014-01-01,12.5,1,0,87.5,2014-06-27,0,0,0,0
31411,3.83,4.7,2.0,1.0,Winterfell,2014-03-29,Android,2014-01-04,0.0,2,0,33.3,2014-03-29,1,0,1,0
31414,10.33,3.0,4.0,1.19,Winterfell,2014-06-29,iPhone,2014-01-21,25.0,1,0,50.0,2014-06-29,0,0,1,1
31419,13.84,5.0,5.0,1.0,King's Landing,2014-01-10,Android,2014-01-10,0.0,1,0,100.0,2014-01-10,1,1,0,0
31421,1.06,3.0,5.0,1.0,Astapor,2014-03-21,iPhone,2014-01-12,0.0,1,0,100.0,2014-03-21,1,0,0,1
31422,2.09,5.0,3.5,1.13,Winterfell,2014-04-16,Android,2014-01-23,33.3,4,1,83.3,2014-04-16,1,0,1,0
31424,1.35,5.0,5.0,1.0,Astapor,2014-02-16,iPhone,2014-01-22,0.0,2,0,0.0,2014-02-16,1,0,0,1
31426,4.08,5.0,4.0,1.04,Winterfell,2014-05-09,Android,2014-01-10,14.3,2,0,57.1,2014-05-09,1,0,1,0
31427,4.01,5.0,4.5,1.0,Winterfell,2014-02-02,iPhone,2014-01-28,0.0,3,1,33.3,2014-02-02,1,0,1,1
31428,8.98,5.0,5.0,1.0,Astapor,2014-03-25,Android,2014-01-25,0.0,2,0,60.0,2014-03-25,1,0,0,0
31429,9.61,5.0,5.0,1.0,Astapor,2014-04-22,Android,2014-01-23,0.0,2,0,100.0,2014-04-22,1,0,0,0
31433,2.14,4.5,5.0,1.0,Astapor,2014-05-22,iPhone,2014-01-10,0.0,1,0,75.0,2014-05-22,1,0,0,1
31434,12.12,5.0,4.0,1.0,Astapor,2014-03-08,Android,2014-01-16,0.0,0,1,0.0,2014-03-08,1,0,0,0
31435,4.58,5.0,5.0,1.0,Astapor,2014-05-28,Android,2014-01-06,0.0,0,1,100.0,2014-05-28,1,0,0,0
31436,6.14,3.3,3.7,1.0,Winterfell,2014-03-14,iPhone,2014-01-14,0.0,3,1,20.0,2014-03-14,1,0,1,1
31437,4.92,5.0,4.8,1.0,King's Landing,2014-06-16,Android,2014-01-30,0.0,3,0,100.0,2014-06-16,0,1,0,0
31439,2.35,5.0,4.3,1.0,Winterfell,2014-02-07,Android,2014-01-06,0.0,3,0,80.0,2014-02-07,1,0,1,0
31440,9.56,5.0,4.8,1.0,Astapor,2014-05-29,iPhone,2014-01-31,0.0,1,0,33.3,2014-05-29,1,0,0,1
31442,3.27,4.4,4.8,1.0,Astapor,2014-06-05,Android,2014-01-15,0.0,1,0,100.0,2014-06-05,0,0,0,0
31443,7.01,5.0,5.0,1.0,Winterfell,2014-04-04,Android,2014-01-18,0.0,0,0,100.0,2014-04-04,1,0,1,0
31446,4.18,5.0,5.0,1.0,Winterfell,2014-03-30,Android,2014-01-10,0.0,0,0,0.0,2014-03-30,1,0,1,0
31447,5.0,3.0,4.0,1.0,Winterfell,2014-03-23,iPhone,2014-01-31,0.0,0,1,0.0,2014-03-23,1,0,1,1
31449,11.15,4.5,4.0,1.0,Winterfell,2014-05-09,iPhone,2014-01-29,0.0,3,0,75.0,2014-05-09,1,0,1,1
31451,2.52,5.0,4.0,1.0,Astapor,2014-05-15,Android,2014-01-12,0.0,0,0,100.0,2014-05-15,1,0,0,0
31453,4.25,5.0,5.0,1.0,Astapor,2014-02-06,Android,2014-01-09,0.0,3,0,66.7,2014-02-06,1,0,0,0
31455,2.6,4.1,4.4,1.0,Winterfell,2014-06-09,Android,2014-01-10,0.0,5,1,25.0,2014-06-09,0,0,1,0
31458,14.94,5.0,5.0,1.0,Winterfell,2014-01-20,iPhone,2014-01-12,0.0,2,1,100.0,2014-01-20,1,0,1,1
31459,6.15,5.0,5.0,1.0,Astapor,2014-03-22,Android,2014-01-30,0.0,0,0,0.0,2014-03-22,1,0,0,0
31461,14.33,5.0,5.0,1.0,Winterfell,2014-05-03,iPhone,2014-01-10,0.0,1,0,50.0,2014-05-03,1,0,1,1
31462,3.43,5.0,3.5,1.45,King's Landing,2014-05-04,Android,2014-01-09,60.0,1,0,40.0,2014-05-04,1,1,0,0
31465,1.08,5.0,4.0,1.0,Winterfell,2014-02-02,Android,2014-01-25,0.0,2,0,0.0,2014-02-02,1,0,1,0
31466,1.53,5.0,5.0,1.0,King's Landing,2014-01-21,iPhone,2014-01-01,0.0,2,0,100.0,2014-01-21,1,1,0,1
31467,14.88,5.0,5.0,1.0,Astapor,2014-01-29,Android,2014-01-28,0.0,1,0,100.0,2014-01-29,1,0,0,0
31469,2.75,5.0,5.0,1.0,Astapor,2014-02-28,iPhone,2014-01-03,0.0,0,0,100.0,2014-02-28,1,0,0,1
31472,4.33,5.0,4.5,1.0,Winterfell,2014-02-26,iPhone,2014-01-04,0.0,2,0,50.0,2014-02-26,1,0,1,1
31473,1.98,5.0,5.0,1.0,Winterfell,2014-01-21,Android,2014-01-17,0.0,1,0,100.0,2014-01-21,1,0,1,0
31474,6.07,4.9,4.5,1.31,Winterfell,2014-01-25,iPhone,2014-01-05,37.5,8,0,87.5,2014-01-25,1,0,1,1
31475,17.6,4.3,5.0,1.0,Winterfell,2014-05-16,iPhone,2014-01-11,0.0,1,1,33.3,2014-05-16,1,0,1,1
31477,5.6,5.0,5.0,1.0,Winterfell,2014-03-12,iPhone,2014-01-23,0.0,3,0,100.0,2014-03-12,1,0,1,1
31478,3.26,4.5,4.0,1.0,Astapor,2014-06-13,iPhone,2014-01-14,0.0,2,0,100.0,2014-06-13,0,0,0,1
31480,1.26,4.0,5.0,1.0,Winterfell,2014-01-23,Android,2014-01-22,0.0,1,0,100.0,2014-01-23,1,0,1,0
31485,1.99,4.8,5.0,1.0,Astapor,2014-05-31,iPhone,2014-01-07,0.0,0,1,75.0,2014-05-31,1,0,0,1
31488,7.67,5.0,4.0,1.0,Winterfell,2014-01-25,Android,2014-01-23,0.0,1,0,100.0,2014-01-25,1,0,1,0
31490,4.42,5.0,5.0,1.0,King's Landing,2014-01-11,iPhone,2014-01-10,0.0,1,0,100.0,2014-01-11,1,1,0,1
31492,1.68,3.3,4.5,1.0,Astapor,2014-01-26,Android,2014-01-24,0.0,3,0,33.3,2014-01-26,1,0,0,0
31493,14.86,5.0,4.5,1.0,Astapor,2014-02-09,iPhone,2014-01-26,0.0,3,1,0.0,2014-02-09,1,0,0,1
31497,5.65,5.0,5.0,1.0,King's Landing,2014-05-13,Android,2014-01-05,0.0,1,0,66.7,2014-05-13,1,1,0,0
31500,2.3,5.0,5.0,1.04,Winterfell,2014-06-21,iPhone,2014-01-10,16.7,2,0,0.0,2014-06-21,0,0,1,1
31501,2.06,5.0,5.0,1.0,Winterfell,2014-02-16,iPhone,2014-01-26,0.0,3,0,0.0,2014-02-16,1,0,1,1
31502,3.21,3.0,4.0,1.0,Winterfell,2014-01-11,Android,2014-01-11,0.0,1,0,0.0,2014-01-11,1,0,1,0
31505,3.98,5.0,4.0,1.0,Astapor,2014-03-19,iPhone,2014-01-09,0.0,0,0,50.0,2014-03-19,1,0,0,1
31506,4.13,5.0,5.0,1.0,Winterfell,2014-05-23,iPhone,2014-01-07,0.0,1,1,100.0,2014-05-23,1,0,1,1
31508,3.32,5.0,5.0,1.0,King's Landing,2014-02-02,iPhone,2014-01-28,0.0,2,0,0.0,2014-02-02,1,1,0,1
31510,4.75,5.0,5.0,1.0,Astapor,2014-01-31,iPhone,2014-01-31,0.0,1,1,100.0,2014-01-31,1,0,0,1
31515,7.4,4.5,5.0,1.0,Astapor,2014-01-05,Android,2014-01-04,0.0,2,1,0.0,2014-01-05,1,0,0,0
31516,2.98,5.0,5.0,1.22,Astapor,2014-05-04,Android,2014-01-23,25.0,4,0,75.0,2014-05-04,1,0,0,0
31523,11.85,5.0,5.0,1.58,Winterfell,2014-04-21,iPhone,2014-01-25,33.3,2,0,66.7,2014-04-21,1,0,1,1
31525,1.66,5.0,5.0,1.13,Astapor,2014-01-05,Android,2014-01-04,50.0,2,0,0.0,2014-01-05,1,0,0,0
31528,2.09,5.0,5.0,1.0,Winterfell,2014-04-29,Android,2014-01-07,0.0,1,0,100.0,2014-04-29,1,0,1,0
31529,1.64,4.0,5.0,1.08,Winterfell,2014-06-29,iPhone,2014-01-07,33.3,0,0,0.0,2014-06-29,0,0,1,1
31530,15.73,5.0,5.0,1.0,King's Landing,2014-01-26,iPhone,2014-01-25,0.0,1,0,0.0,2014-01-26,1,1,0,1
31532,2.43,4.6,4.7,1.18,Winterfell,2014-04-26,Android,2014-01-23,20.0,13,1,60.0,2014-04-26,1,0,1,0
31533,8.33,5.0,4.0,1.0,Astapor,2014-04-18,Android,2014-01-16,0.0,1,0,100.0,2014-04-18,1,0,0,0
31534,2.56,5.0,5.0,1.0,King's Landing,2014-05-28,Android,2014-01-27,0.0,0,0,100.0,2014-05-28,1,1,0,0
31535,1.52,4.7,4.7,1.14,Astapor,2014-06-01,iPhone,2014-01-24,36.4,5,1,36.4,2014-06-01,0,0,0,1
31538,4.09,4.7,4.8,1.11,Astapor,2014-05-15,Android,2014-01-25,16.7,6,0,61.1,2014-05-15,1,0,0,0
31540,9.01,5.0,5.0,1.0,Winterfell,2014-05-02,Android,2014-01-20,0.0,1,0,50.0,2014-05-02,1,0,1,0
31541,5.69,5.0,5.0,1.0,Winterfell,2014-05-19,Android,2014-01-27,0.0,1,0,66.7,2014-05-19,1,0,1,0
31543,6.31,5.0,3.7,1.0,Winterfell,2014-02-21,iPhone,2014-01-24,0.0,4,0,75.0,2014-02-21,1,0,1,1
31545,15.81,5.0,5.0,1.0,King's Landing,2014-01-14,Android,2014-01-13,0.0,1,0,100.0,2014-01-14,1,1,0,0
31546,5.46,5.0,5.0,1.0,Astapor,2014-05-02,iPhone,2014-01-12,0.0,0,0,100.0,2014-05-02,1,0,0,1
31547,2.53,5.0,5.0,1.0,Winterfell,2014-01-27,Android,2014-01-26,0.0,3,0,66.7,2014-01-27,1,0,1,0
31548,4.01,5.0,4.0,1.0,King's Landing,2014-05-15,Android,2014-01-24,0.0,0,0,100.0,2014-05-15,1,1,0,0
31549,6.49,4.7,4.3,1.19,Astapor,2014-03-23,iPhone,2014-01-12,75.0,2,0,25.0,2014-03-23,1,0,0,1
31550,1.87,3.5,3.7,1.0,Winterfell,2014-03-09,iPhone,2014-01-30,0.0,2,0,50.0,2014-03-09,1,0,1,1
31551,1.83,4.8,5.0,1.16,Winterfell,2014-03-23,Android,2014-01-05,37.5,1,0,37.5,2014-03-23,1,0,1,0
31554,1.28,5.0,5.0,1.0,Winterfell,2014-01-25,iPhone,2014-01-24,0.0,2,0,50.0,2014-01-25,1,0,1,1
31556,21.44,5.0,5.0,1.0,Winterfell,2014-01-16,iPhone,2014-01-15,0.0,1,0,100.0,2014-01-16,1,0,1,1
31559,2.07,5.0,4.7,1.13,Astapor,2014-05-11,iPhone,2014-01-28,12.5,5,0,75.0,2014-05-11,1,0,0,1
31561,9.68,5.0,5.0,1.0,Winterfell,2014-05-19,iPhone,2014-01-19,0.0,0,0,50.0,2014-05-19,1,0,1,1
31562,4.46,4.0,4.7,1.25,Winterfell,2014-02-07,iPhone,2014-01-19,33.3,3,0,66.7,2014-02-07,1,0,1,1
31563,3.36,5.0,4.5,1.25,Winterfell,2014-01-12,Android,2014-01-11,33.3,3,0,0.0,2014-01-12,1,0,1,0
31568,18.19,5.0,4.0,1.0,Winterfell,2014-06-07,iPhone,2014-01-08,0.0,0,1,0.0,2014-06-07,0,0,1,1
31569,6.7,5.0,5.0,1.0,Astapor,2014-05-21,iPhone,2014-01-06,0.0,0,0,100.0,2014-05-21,1,0,0,1
31573,2.99,4.7,4.8,1.0,Winterfell,2014-05-04,Android,2014-01-25,0.0,2,0,0.0,2014-05-04,1,0,1,0
31578,1.88,5.0,5.0,1.0,Astapor,2014-03-08,iPhone,2014-01-23,0.0,2,0,50.0,2014-03-08,1,0,0,1
31580,1.41,5.0,5.0,1.0,King's Landing,2014-01-20,Android,2014-01-19,0.0,2,0,0.0,2014-01-20,1,1,0,0
31581,1.84,4.7,2.6,1.0,Winterfell,2014-02-03,iPhone,2014-01-06,0.0,7,0,14.3,2014-02-03,1,0,1,1
31582,4.7,5.0,2.0,1.0,Winterfell,2014-06-16,iPhone,2014-01-19,0.0,1,0,50.0,2014-06-16,0,0,1,1
31585,3.66,5.0,4.8,1.0,Winterfell,2014-02-25,Android,2014-01-28,0.0,6,0,83.3,2014-02-25,1,0,1,0
31586,6.64,5.0,4.1,1.0,Astapor,2014-04-16,Android,2014-01-12,0.0,6,1,71.4,2014-04-16,1,0,0,0
31588,6.91,5.0,5.0,1.75,Astapor,2014-03-09,iPhone,2014-01-25,50.0,1,0,0.0,2014-03-09,1,0,0,1
31589,14.15,4.8,4.3,1.0,King's Landing,2014-05-23,Android,2014-01-26,0.0,0,0,50.0,2014-05-23,1,1,0,0
31590,6.04,5.0,4.5,1.0,Astapor,2014-06-20,iPhone,2014-01-16,0.0,2,0,100.0,2014-06-20,0,0,0,1
31592,4.53,5.0,3.0,1.0,Winterfell,2014-03-16,Android,2014-01-08,0.0,1,0,50.0,2014-03-16,1,0,1,0
31593,6.07,5.0,5.0,1.0,Winterfell,2014-01-02,iPhone,2014-01-02,0.0,1,0,100.0,2014-01-02,1,0,1,1
31594,1.9,5.0,5.0,1.0,Astapor,2014-03-22,Android,2014-01-11,0.0,0,0,0.0,2014-03-22,1,0,0,0
31596,2.43,5.0,5.0,1.5,King's Landing,2014-02-09,iPhone,2014-01-22,50.0,2,0,0.0,2014-02-09,1,1,0,1
31597,3.87,4.9,4.8,1.0,Astapor,2014-01-16,Android,2014-01-12,0.0,10,1,100.0,2014-01-16,1,0,0,0
31601,4.57,5.0,4.3,1.0,Winterfell,2014-05-26,Android,2014-01-15,0.0,2,0,100.0,2014-05-26,1,0,1,0
31602,12.24,5.0,5.0,1.0,Astapor,2014-02-22,iPhone,2014-01-25,0.0,2,0,50.0,2014-02-22,1,0,0,1
31604,15.92,5.0,5.0,1.0,Astapor,2014-01-29,Android,2014-01-29,0.0,1,0,100.0,2014-01-29,1,0,0,0
31606,6.02,4.8,4.3,1.56,Astapor,2014-02-23,iPhone,2014-01-08,25.0,0,1,0.0,2014-02-23,1,0,0,1
31609,6.67,4.6,4.6,1.0,Astapor,2014-05-12,Android,2014-01-23,0.0,3,0,33.3,2014-05-12,1,0,0,0
31615,2.92,5.0,4.9,1.0,Astapor,2014-03-15,iPhone,2014-01-28,0.0,0,0,42.9,2014-03-15,1,0,0,1
31616,14.62,5.0,4.0,1.0,Astapor,2014-05-30,iPhone,2014-01-12,0.0,0,0,100.0,2014-05-30,1,0,0,1
31617,3.51,4.6,5.0,1.0,Winterfell,2014-05-30,Android,2014-01-31,0.0,0,0,50.0,2014-05-30,1,0,1,0
31618,8.94,4.0,4.0,1.0,Winterfell,2014-04-27,iPhone,2014-01-03,0.0,1,0,0.0,2014-04-27,1,0,1,1
31619,5.77,3.0,5.0,1.0,Winterfell,2014-03-17,iPhone,2014-01-17,0.0,0,0,100.0,2014-03-17,1,0,1,1
31621,3.66,4.8,5.0,1.0,Astapor,2014-05-16,Android,2014-01-19,0.0,3,0,40.0,2014-05-16,1,0,0,0
31624,4.63,5.0,3.5,1.0,Winterfell,2014-06-13,iPhone,2014-01-26,0.0,2,0,75.0,2014-06-13,0,0,1,1
31625,4.97,5.0,5.0,1.17,Winterfell,2014-06-28,iPhone,2014-01-25,33.3,0,0,66.7,2014-06-28,0,0,1,1
31627,3.8,4.9,4.8,1.0,Astapor,2014-04-25,Android,2014-01-19,0.0,1,0,66.7,2014-04-25,1,0,0,0
31629,2.59,5.0,4.0,1.0,Winterfell,2014-06-07,iPhone,2014-01-06,0.0,0,0,60.0,2014-06-07,0,0,1,1
31630,14.05,3.0,5.0,1.0,Winterfell,2014-03-30,iPhone,2014-01-04,0.0,0,1,50.0,2014-03-30,1,0,1,1
31631,1.75,5.0,5.0,1.0,King's Landing,2014-05-26,iPhone,2014-01-31,0.0,0,0,0.0,2014-05-26,1,1,0,1
31633,5.89,5.0,4.3,1.06,Winterfell,2014-04-04,iPhone,2014-01-10,25.0,2,1,75.0,2014-04-04,1,0,1,1
31634,0.99,5.0,5.0,1.0,Winterfell,2014-01-09,Android,2014-01-07,0.0,3,0,100.0,2014-01-09,1,0,1,0
31636,16.62,5.0,5.0,1.0,Winterfell,2014-06-03,Android,2014-01-21,0.0,1,1,100.0,2014-06-03,0,0,1,0
31640,3.61,5.0,5.0,1.0,Winterfell,2014-04-06,iPhone,2014-01-17,0.0,0,1,33.3,2014-04-06,1,0,1,1
31641,9.82,4.6,4.7,1.0,Winterfell,2014-06-01,Android,2014-01-18,0.0,7,1,25.0,2014-06-01,0,0,1,0
31642,13.67,5.0,5.0,1.25,Winterfell,2014-02-16,iPhone,2014-01-08,100.0,0,0,0.0,2014-02-16,1,0,1,1
31644,5.21,4.4,5.0,1.0,Winterfell,2014-03-26,Android,2014-01-23,0.0,1,0,60.0,2014-03-26,1,0,1,0
31646,1.28,4.5,4.7,1.0,Astapor,2014-06-28,iPhone,2014-01-02,0.0,2,0,75.0,2014-06-28,0,0,0,1
31647,6.54,5.0,4.4,1.1,Winterfell,2014-04-19,Android,2014-01-21,20.0,2,0,40.0,2014-04-19,1,0,1,0
31656,1.45,3.3,5.0,1.0,Astapor,2014-03-09,iPhone,2014-01-17,0.0,0,1,33.3,2014-03-09,1,0,0,1
31657,2.07,4.8,5.0,1.0,Winterfell,2014-05-09,iPhone,2014-01-26,0.0,1,0,20.0,2014-05-09,1,0,1,1
31658,3.84,5.0,5.0,1.0,Astapor,2014-02-21,iPhone,2014-01-24,0.0,3,1,66.7,2014-02-21,1,0,0,1
31660,21.07,5.0,5.0,1.0,Winterfell,2014-05-11,Android,2014-01-29,0.0,4,0,83.3,2014-05-11,1,0,1,0
31664,1.16,4.7,5.0,1.0,Astapor,2014-06-22,iPhone,2014-01-10,0.0,0,0,33.3,2014-06-22,0,0,0,1
31665,3.61,5.0,3.0,1.0,Astapor,2014-04-07,Android,2014-01-14,0.0,0,0,100.0,2014-04-07,1,0,0,0
31667,2.84,5.0,4.5,1.21,Astapor,2014-03-30,iPhone,2014-01-17,16.7,2,0,33.3,2014-03-30,1,0,0,1
31668,5.05,5.0,4.8,1.07,Winterfell,2014-06-26,Android,2014-01-24,11.8,4,1,100.0,2014-06-26,0,0,1,0
31669,4.67,4.0,5.0,1.0,Winterfell,2014-03-04,iPhone,2014-01-22,0.0,0,0,100.0,2014-03-04,1,0,1,1
31677,0.44,5.0,5.0,1.0,Winterfell,2014-06-25,iPhone,2014-01-31,0.0,0,1,100.0,2014-06-25,0,0,1,1
31678,9.78,5.0,5.0,1.0,Astapor,2014-05-19,iPhone,2014-01-16,0.0,0,0,66.7,2014-05-19,1,0,0,1
31680,1.59,4.5,5.0,1.0,Astapor,2014-03-24,iPhone,2014-01-07,0.0,4,0,100.0,2014-03-24,1,0,0,1
31681,9.54,5.0,5.0,1.38,Astapor,2014-01-13,iPhone,2014-01-09,50.0,2,0,100.0,2014-01-13,1,0,0,1
31682,0.0,4.0,5.0,1.0,Astapor,2014-03-02,iPhone,2014-01-05,0.0,0,0,0.0,2014-03-02,1,0,0,1
31683,8.97,3.0,5.0,1.0,Astapor,2014-04-21,iPhone,2014-01-18,0.0,0,0,100.0,2014-04-21,1,0,0,1
31685,2.36,4.7,4.8,1.0,Winterfell,2014-05-27,iPhone,2014-01-15,0.0,4,0,100.0,2014-05-27,1,0,1,1
31688,12.13,5.0,5.0,1.0,Winterfell,2014-01-21,Android,2014-01-19,0.0,2,0,100.0,2014-01-21,1,0,1,0
31691,3.15,5.0,4.8,1.0,Astapor,2014-05-28,Android,2014-01-23,0.0,0,0,100.0,2014-05-28,1,0,0,0
31693,1.19,5.0,5.0,1.0,Winterfell,2014-01-25,Android,2014-01-25,0.0,1,1,0.0,2014-01-25,1,0,1,0
31695,5.0,4.8,5.0,1.0,Astapor,2014-06-28,Android,2014-01-31,0.0,6,1,63.6,2014-06-28,0,0,0,0
31696,4.53,4.8,4.5,1.0,Winterfell,2014-04-22,iPhone,2014-01-08,0.0,2,0,100.0,2014-04-22,1,0,1,1
31697,1.25,5.0,2.0,1.0,Winterfell,2014-04-04,Android,2014-01-04,0.0,1,0,100.0,2014-04-04,1,0,1,0
